Status,City,State
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,vila velha,ES
delivered,campo grande,MS
delivered,pindamonhangaba,SP
delivered,rio de janeiro,RJ
delivered,nova serrana,MG
delivered,araras,SP
delivered,sao paulo,SP
delivered,chapeco,SC
delivered,sao paulo,SP
delivered,simoes filho,BA
delivered,maringa,PR
delivered,lagoa santa,MG
delivered,rio de janeiro,RJ
delivered,ribeirao preto,SP
delivered,indiana,SP
delivered,hortolandia,SP
delivered,itaquaquecetuba,SP
delivered,sao jose do rio preto,SP
delivered,sorocaba,SP
delivered,macaubas,BA
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,itajuba,MG
delivered,sao jose dos campos,SP
delivered,macae,RJ
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,boa esperanca do sul,SP
delivered,irece,BA
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,duque de caxias,RJ
delivered,sao paulo,SP
delivered,sao luis de montes belos,GO
delivered,itapecerica da serra,SP
delivered,taubate,SP
delivered,caruaru,PE
delivered,caetite,BA
delivered,silvania,GO
delivered,ipatinga,MG
delivered,sao paulo,SP
delivered,resende,RJ
canceled,sao paulo,SP
delivered,belo horizonte,MG
delivered,sao jose do rio preto,SP
delivered,aguas lindas de goias,GO
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,sao lourenco do oeste,SC
delivered,santarem,PA
delivered,santa luzia,MG
delivered,santana de parnaiba,SP
delivered,bom jesus do sul,PR
delivered,blumenau,SC
delivered,cajamar,SP
delivered,reboucas,PR
delivered,sericita,MG
delivered,rio de janeiro,RJ
delivered,belford roxo,RJ
delivered,macapa,AP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,santa fe do sul,SP
delivered,uruguaiana,RS
delivered,seropedica,RJ
shipped,cuiaba,MT
delivered,caraguatatuba,SP
delivered,salto,SP
delivered,duque de caxias,RJ
delivered,poa,SP
delivered,jundiai,SP
unavailable,guarulhos,SP
delivered,erechim,RS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,ipatinga,MG
delivered,lucelia,SP
delivered,niteroi,RJ
delivered,barueri,SP
delivered,divinopolis,MG
delivered,goncalves,MG
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,porto alegre,RS
delivered,belford roxo,RJ
delivered,agudos,SP
delivered,pirassununga,SP
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,rio de janeiro,RJ
delivered,sao bernardo do campo,SP
delivered,rio de janeiro,RJ
delivered,santa barbara d'oeste,SP
delivered,montenegro,RS
delivered,sao paulo,SP
delivered,regente feijo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,guarulhos,SP
delivered,sao jose dos campos,SP
delivered,rio de janeiro,RJ
delivered,baixo guandu,ES
delivered,lucelia,SP
delivered,guara,SP
delivered,belo horizonte,MG
delivered,maceio,AL
delivered,sao paulo,SP
delivered,aparecida de goiania,GO
delivered,maringa,PR
delivered,curaca,BA
delivered,brasilia,DF
delivered,ribeirao preto,SP
delivered,lagoa dourada,MG
delivered,caxias do sul,RS
delivered,sao goncalo,RJ
delivered,poa,SP
delivered,rio de janeiro,RJ
delivered,uberlandia,MG
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,salvador,BA
delivered,guarulhos,SP
delivered,rio de janeiro,RJ
delivered,arapongas,PR
delivered,sao caetano do sul,SP
delivered,florianopolis,SC
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,jundiai,SP
delivered,itajai,SC
unavailable,belo horizonte,MG
delivered,sao jose do egito,PE
delivered,carapicuiba,SP
delivered,braganca paulista,SP
delivered,juiz de fora,MG
delivered,maceio,AL
delivered,assis,SP
delivered,sao jose do egito,PE
delivered,salinas,MG
delivered,blumenau,SC
delivered,joinville,SC
delivered,rio de janeiro,RJ
delivered,ribeirao preto,SP
delivered,salvador,BA
delivered,santos,SP
delivered,sao jose dos campos,SP
delivered,bom despacho,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,itapema,SC
delivered,rio de janeiro,RJ
delivered,campo grande,MS
delivered,martins soares,MG
delivered,florianopolis,SC
delivered,sao paulo,SP
delivered,sao luiz gonzaga,RS
delivered,wagner,BA
delivered,barra mansa,RJ
delivered,brasilia,DF
delivered,manfrinopolis,PR
delivered,jaragua do sul,SC
delivered,salvador,BA
delivered,rio de janeiro,RJ
delivered,sarandi,PR
delivered,campo mourao,PR
delivered,rio de janeiro,RJ
delivered,araras,SP
delivered,ribeirao pires,SP
delivered,cabo frio,RJ
delivered,santa maria,RS
delivered,caraguatatuba,SP
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,goiania,GO
delivered,joao pessoa,PB
delivered,aracatuba,SP
delivered,florianopolis,SC
delivered,itajuba,MG
delivered,arapora,MG
delivered,sao paulo,SP
delivered,amparo,SP
delivered,videira,SC
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,vila velha,ES
delivered,belo horizonte,MG
delivered,sao jose dos campos,SP
delivered,hortolandia,SP
delivered,santa rita do sapucai,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,ribeirao preto,SP
delivered,sao caetano do sul,SP
delivered,gravatai,RS
delivered,rio de janeiro,RJ
unavailable,belo horizonte,MG
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,blumenau,SC
delivered,santa cruz do sul,RS
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,betim,MG
delivered,aparecida de goiania,GO
delivered,cianorte,PR
delivered,rio de janeiro,RJ
delivered,joinville,SC
delivered,lagoa grande,MG
delivered,capitolio,MG
delivered,itaqui,RS
delivered,cachoeiras de macacu,RJ
delivered,salgueiro,PE
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,paragominas,PA
shipped,praia grande,SP
delivered,pelotas,RS
delivered,vila velha,ES
delivered,maua,SP
delivered,sao paulo,SP
delivered,sao jose dos campos,SP
delivered,maua,SP
delivered,cacoal,RO
delivered,campinas,SP
delivered,sao paulo,SP
delivered,betim,MG
delivered,ponta grossa,PR
delivered,cuiaba,MT
delivered,arraial do cabo,RJ
delivered,cacule,BA
delivered,pelotas,RS
delivered,santo andre,SP
delivered,belo horizonte,MG
delivered,brasilia,DF
invoiced,sao paulo,SP
delivered,sao paulo,SP
delivered,boituva,SP
delivered,sao paulo,SP
delivered,itajuba,MG
delivered,juiz de fora,MG
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,betim,MG
delivered,morrinhos,GO
delivered,porto alegre,RS
delivered,otacilio costa,SC
shipped,salvador,BA
delivered,curitiba,PR
delivered,piracicaba,SP
delivered,santo andre,SP
delivered,vitoria,ES
delivered,suzano,SP
delivered,campo grande,MS
delivered,cuiaba,MT
delivered,california da barra,RJ
delivered,bocaiuva do sul,PR
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,queimadas,BA
delivered,itabela,BA
delivered,curitiba,PR
delivered,paracambi,RJ
invoiced,fernandopolis,SP
delivered,santos,SP
delivered,guarulhos,SP
delivered,ibipora,PR
delivered,rio de janeiro,RJ
delivered,galvao,SC
delivered,ituiutaba,MG
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,volta redonda,RJ
delivered,parauapebas,PA
delivered,rio de janeiro,RJ
delivered,sao mateus,ES
delivered,curitiba,PR
delivered,palmeira,PR
delivered,arapua,MG
delivered,rio de janeiro,RJ
delivered,campinas,SP
delivered,duque de caxias,RJ
delivered,diadema,SP
delivered,sao paulo,SP
delivered,florai,PR
delivered,sao paulo,SP
delivered,quatigua,PR
delivered,sao paulo,SP
delivered,ponta pora,MS
delivered,nova friburgo,RJ
delivered,macae,RJ
delivered,teofilandia,BA
delivered,sao paulo,SP
delivered,juiz de fora,MG
delivered,cuiaba,MT
delivered,sao paulo,SP
delivered,americana,SP
delivered,belo horizonte,MG
delivered,indaiatuba,SP
delivered,sao jose dos campos,SP
delivered,conselheiro lafaiete,MG
delivered,ribeirao pires,SP
delivered,belo horizonte,MG
delivered,santa maria,RS
delivered,salvador,BA
delivered,belo horizonte,MG
delivered,sao jose do calcado,ES
delivered,palotina,PR
delivered,pirassununga,SP
delivered,santo andre,SP
delivered,fortaleza,CE
delivered,itajuba,MG
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,brusque,SC
delivered,fartura,SP
delivered,novo hamburgo,RS
delivered,sao luis,MA
shipped,rio de janeiro,RJ
delivered,belo horizonte,MG
delivered,conselheiro lafaiete,MG
delivered,carapicuiba,SP
delivered,nova friburgo,RJ
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,joao pessoa,PB
unavailable,casa nova,BA
delivered,araguari,MG
delivered,sao paulo,SP
delivered,pocos de caldas,MG
delivered,sao paulo,SP
delivered,jundiai,SP
delivered,guarulhos,SP
delivered,nova iguacu,RJ
delivered,valinhos,SP
delivered,guarulhos,SP
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,canoas,RS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,aracitaba,MG
delivered,sao paulo,SP
delivered,novo hamburgo,RS
delivered,osasco,SP
delivered,brasilia,DF
delivered,santo antonio de padua,RJ
delivered,blumenau,SC
delivered,sertaozinho,SP
delivered,aracatuba,SP
delivered,camboriu,SC
delivered,pouso alegre,MG
shipped,nova iguacu,RJ
delivered,canavieiras,BA
delivered,contagem,MG
delivered,sao paulo,SP
delivered,porto real,RJ
delivered,sao paulo,SP
delivered,poa,SP
delivered,sao paulo,SP
delivered,joao pessoa,PB
delivered,santarem,PA
delivered,paco do lumiar,MA
delivered,belo horizonte,MG
delivered,cristina,MG
delivered,sarandi,PR
delivered,atibaia,SP
delivered,conselheiro lafaiete,MG
delivered,formiga,MG
delivered,franca,SP
delivered,teresina,PI
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,lajinha,MG
delivered,cariacica,ES
delivered,sao paulo,SP
delivered,sertania,PE
delivered,serra,ES
delivered,goiania,GO
delivered,unai,MG
delivered,nova iguacu,RJ
delivered,barra do ribeiro,RS
delivered,sao paulo,SP
delivered,foz do iguacu,PR
delivered,salvador,BA
delivered,vicosa,MG
delivered,goiania,GO
delivered,taquaracu de minas,MG
delivered,sorocaba,SP
delivered,sao paulo,SP
delivered,ribeirao preto,SP
delivered,guaruja,SP
delivered,vila velha,ES
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,ferraz de vasconcelos,SP
delivered,sao paulo,SP
delivered,guarapari,ES
delivered,sao paulo,SP
delivered,sorocaba,SP
delivered,duque de caxias,RJ
delivered,itai,SP
delivered,itapissuma,PE
delivered,campinas,SP
delivered,trindade,GO
delivered,barueri,SP
delivered,sao paulo,SP
delivered,pato branco,PR
delivered,belo horizonte,MG
delivered,belo horizonte,MG
delivered,rio de janeiro,RJ
delivered,balneario camboriu,SC
delivered,pindamonhangaba,SP
delivered,sao paulo,SP
delivered,sao bernardo do campo,SP
delivered,buri,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,porto alegre,RS
delivered,rosario do sul,RS
delivered,cosmopolis,SP
delivered,ipatinga,MG
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,marica,RJ
delivered,fortaleza,CE
delivered,nova lima,MG
delivered,campinas,SP
delivered,guarulhos,SP
delivered,santo andre,SP
delivered,quadra,SP
delivered,sao paulo,SP
delivered,vicosa,MG
delivered,camaqua,RS
delivered,belo horizonte,MG
delivered,bora,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,curitiba,PR
delivered,sao bernardo do campo,SP
delivered,clevelandia,PR
delivered,americana,SP
delivered,varzea grande,MT
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,barra mansa,RJ
delivered,sao paulo,SP
delivered,ananindeua,PA
delivered,santa teresa,ES
delivered,duque de caxias,RJ
delivered,curitiba,PR
delivered,nova iguacu,RJ
delivered,maceio,AL
delivered,santa rita do passa quatro,SP
delivered,teresina,PI
delivered,curitiba,PR
delivered,vitoria,ES
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,contagem,MG
delivered,praia grande,SP
delivered,sao paulo,SP
delivered,paraty,RJ
delivered,marica,RJ
delivered,fortaleza,CE
delivered,barueri,SP
delivered,joao pessoa,PB
delivered,vicente dutra,RS
delivered,sao paulo,SP
delivered,lavras,MG
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,santa isabel,SP
delivered,taubate,SP
delivered,vicencia,PE
delivered,goiania,GO
delivered,cachoeira paulista,SP
delivered,santa adelia,SP
delivered,brasilia,DF
shipped,jaguare,ES
delivered,sao paulo,SP
delivered,limeira,SP
delivered,pedro leopoldo,MG
delivered,codo,MA
canceled,nilopolis,RJ
delivered,sertaozinho,SP
delivered,zacarias,SP
delivered,sao paulo,SP
delivered,pelotas,RS
delivered,mossoro,RN
delivered,pontal do parana,PR
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,goiania,GO
delivered,colatina,ES
delivered,campo limpo paulista,SP
delivered,sao paulo,SP
delivered,boa vista da aparecida,PR
delivered,bebedouro,SP
delivered,florianopolis,SC
delivered,pocos de caldas,MG
delivered,santos,SP
delivered,rio de janeiro,RJ
delivered,rio claro,SP
delivered,salvador,BA
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,ribeirao preto,SP
delivered,marilia,SP
delivered,ananindeua,PA
delivered,santo andre,SP
delivered,marilia,SP
delivered,arroio do sal,RS
delivered,estreito,MA
delivered,guaira,SP
delivered,porto alegre,RS
delivered,atibaia,SP
delivered,campinas,SP
delivered,sao paulo,SP
delivered,nova iguacu,RJ
delivered,pouso alegre,MG
delivered,salvador,BA
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,sao paulo do potengi,RN
delivered,itaborai,RJ
delivered,mogi das cruzes,SP
canceled,guarulhos,SP
delivered,sao paulo,SP
delivered,osasco,SP
delivered,santo antonio do jacinto,MG
delivered,paulinia,SP
delivered,rio de janeiro,RJ
delivered,goiania,GO
delivered,jequie,BA
delivered,santa cruz da conceicao,SP
delivered,cacapava,SP
delivered,agua boa,MT
delivered,porto seguro,BA
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,santos,SP
delivered,campinas,SP
delivered,presidente prudente,SP
delivered,itapevi,SP
delivered,piracicaba,SP
delivered,sao borja,RS
delivered,uberaba,MG
delivered,ipatinga,MG
delivered,rio de janeiro,RJ
delivered,itatiba,SP
delivered,sarapui,SP
delivered,ilhabela,SP
delivered,belo horizonte,MG
delivered,brasilia,DF
delivered,santo antonio de jesus,BA
delivered,timbo,SC
delivered,teutonia,RS
delivered,curitiba,PR
delivered,divinolandia de minas,MG
delivered,sao paulo,SP
delivered,cristais paulista,SP
delivered,cascavel,PR
delivered,brasilia,DF
delivered,juiz de fora,MG
invoiced,caruaru,PE
delivered,cruz,CE
delivered,belo horizonte,MG
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,sao bernardo do campo,SP
delivered,niteroi,RJ
delivered,porto nacional,TO
delivered,marechal candido rondon,PR
delivered,guarapari,ES
delivered,santa fe do sul,SP
delivered,sao paulo,SP
delivered,aracaju,SE
delivered,sao paulo,SP
delivered,cambe,PR
delivered,belo horizonte,MG
delivered,sao luis,MA
delivered,sao bernardo do campo,SP
delivered,cristalina,GO
delivered,icem,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,jauru,MT
delivered,viamao,RS
delivered,pato branco,PR
delivered,aguas de lindoia,SP
delivered,ituiutaba,MG
delivered,sao paulo,SP
delivered,cascavel,PR
delivered,manaus,AM
delivered,carapicuiba,SP
delivered,joinville,SC
delivered,brasilia,DF
delivered,manaus,AM
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,cabo frio,RJ
delivered,limeira,SP
delivered,maceio,AL
delivered,mairinque,SP
delivered,santa cruz,PE
delivered,fartura,SP
delivered,teresopolis,RJ
delivered,sao paulo,SP
delivered,alta floresta,MT
delivered,imbituba,SC
delivered,sao carlos,SP
delivered,campinas,SP
delivered,rio de janeiro,RJ
delivered,sao raimundo nonato,PI
delivered,cotia,SP
delivered,sao paulo,SP
delivered,valenca,BA
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,olimpia,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,carapicuiba,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,formosa,GO
delivered,mairinque,SP
delivered,sinop,MT
delivered,ribeirao pires,SP
delivered,votorantim,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,recife,PE
delivered,sao paulo,SP
delivered,santos,SP
delivered,joinville,SC
delivered,santa maria,RS
delivered,sao paulo,SP
delivered,goiania,GO
delivered,tuparetama,PE
delivered,cuiaba,MT
delivered,brasilia,DF
delivered,sao paulo,SP
shipped,quissama,RJ
delivered,sao bernardo do campo,SP
processing,sao paulo,SP
delivered,chavantes,SP
delivered,embu das artes,SP
delivered,brasilia,DF
delivered,divinopolis,MG
delivered,itambe,PE
delivered,cuiaba,MT
delivered,caxias do sul,RS
delivered,simplicio mendes,PI
delivered,caieiras,SP
delivered,conceicao de macabu,RJ
delivered,sao paulo,SP
delivered,cabo de santo agostinho,PE
delivered,timbo,SC
delivered,bauru,SP
delivered,mata de sao joao,BA
delivered,blumenau,SC
delivered,niteroi,RJ
delivered,sao paulo,SP
delivered,cuiaba,MT
delivered,santos,SP
delivered,belem,PA
delivered,sao paulo,SP
delivered,caucaia,CE
delivered,angra dos reis,RJ
delivered,santa luzia,MG
delivered,belo horizonte,MG
delivered,caxias do sul,RS
delivered,juiz de fora,MG
delivered,barueri,SP
delivered,muriae,MG
delivered,formosa,GO
delivered,ipero,SP
delivered,taboao da serra,SP
delivered,volta redonda,RJ
delivered,sombrio,SC
delivered,unai,MG
delivered,varzea grande,MT
delivered,barueri,SP
delivered,aparecida,SP
delivered,curitiba,PR
